,bldCode,doorIndex,bldCodeDoorIndex,ProjNumber,aprtmentSize,yearsInBldg,age,lowDiscount,highDiscount,noDiscount,income,rent,own,agentID,prjectType,tic,status,Floors,MainCost,cityTax,CostForStaying,ratioCostForStaying,reason_leave,mortgage,rentPrice,bld_status
3327,215_14_rr,40,215_14_rr_40,502-0201483,108,0,67,0,0,1,26270.89473684211,1,0,3cb5300e-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3196099746166961,,0,,Building after
3328,215_14_rr,41,215_14_rr_41,502-0201483,108,0,42,0,0,1,24565.89473684211,1,0,3cb53040-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3417925579322638,,0,,Building after
3329,215_14_rr,42,215_14_rr_42,502-0201483,108,0,76,0,0,1,23401.15789473684,0,1,3cb53068-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8854.44,0.3783761487285829,,8018,,Building after
3330,215_14_rr,43,215_14_rr_43,502-0201483,108,0,57,0,0,1,25900.05263157895,0,1,3cb53090-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8876.44,0.3427189946779218,,8040,,Building after
3331,215_14_rr,44,215_14_rr_44,502-0201483,108,0,28,0,0,1,23580.89473684211,1,0,3cb530b8-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3560696103223618,,0,,Building after
3332,215_14_rr,45,215_14_rr_45,502-0201483,108,0,46,0,0,1,23275.84210526316,0,1,3cb530e0-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8806.44,0.3783510800672031,,7970,,Building after
3333,215_14_rr,46,215_14_rr_46,502-0201483,108,0,66,0,0,1,23831.89473684211,1,0,3cb53108-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3523194480638507,,0,,Building after
3334,215_14_rr,47,215_14_rr_47,502-0201483,108,0,40,0,0,1,23726.89473684211,1,0,3cb53130-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3538785877008325,,0,,Building after
3335,215_14_rr,48,215_14_rr_48,502-0201483,108,0,24,0,0,1,24848.89473684211,1,0,3cb53158-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.337899938364303,,0,,Building after
3336,215_14_rr,49,215_14_rr_49,502-0201483,108,0,71,0,0,1,26860.0,0,1,3cb53180-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8887.44,0.3308801191362621,,8051,,Building after
3337,215_14_rr,50,215_14_rr_50,502-0201483,108,0,20,0,0,1,24415.36842105263,0,1,3cb531a8-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8829.44,0.3616345183792779,,7993,,Building after
3338,215_14_rr,51,215_14_rr_51,502-0201483,108,0,52,0,0,1,23273.89473684211,1,0,3cb531d0-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3607664335917359,,0,,Building after
3339,215_14_rr,52,215_14_rr_52,502-0201483,108,0,22,0,0,1,25463.94736842105,0,1,3cb531f8-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8860.44,0.3479601913954714,,8024,,Building after
3340,215_14_rr,53,215_14_rr_53,502-0201483,108,0,87,0,0,1,24699.21052631579,0,1,3cb53220-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8843.44,0.3580454521239759,,8007,,Building after
3341,215_14_rr,54,215_14_rr_54,502-0201483,108,0,62,0,0,1,25077.1052631579,0,1,3cb53248-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8846.44,0.3527695843346311,,8010,,Building after
3342,215_14_rr,55,215_14_rr_55,502-0201483,108,0,31,0,0,1,22622.89473684211,1,0,3cb53270-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3711479055916805,,0,,Building after
3343,215_14_rr,56,215_14_rr_56,502-0201483,108,0,39,0,0,1,23387.1052631579,0,1,3cb5328e-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8865.44,0.3790738486120331,,8029,,Building after
3344,215_14_rr,57,215_14_rr_57,502-0201483,108,0,63,0,0,1,24939.42105263158,0,1,3cb532b6-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8894.44,0.3566417993917894,,8058,,Building after
3345,215_14_rr,58,215_14_rr_58,502-0201483,108,0,54,0,0,1,27162.1052631579,0,1,3cb532de-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8827.44,0.3249910091458689,,7991,,Building after
3346,215_14_rr,59,215_14_rr_59,502-0201483,108,0,66,0,0,1,23698.26315789474,0,1,3cb53306-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8832.44,0.3727041066744843,,7996,,Building after
3347,215_14_rr,60,215_14_rr_60,502-0201483,108,0,47,0,0,1,25240.57894736842,0,1,3cb5332e-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8899.44,0.3525846225063651,,8063,,Building after
3348,215_14_rr,61,215_14_rr_61,502-0201483,108,0,47,0,0,1,27304.84210526316,0,1,3cb53356-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8806.44,0.3225230150040864,,7970,,Building after
3349,215_14_rr,62,215_14_rr_62,502-0201483,108,0,41,0,0,1,24275.89473684211,1,0,3cb5337e-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3458756141027921,,0,,Building after
3350,215_14_rr,63,215_14_rr_63,502-0201483,108,0,23,0,0,1,26844.89473684211,1,0,3cb533a6-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3127760448423987,,0,,Building after
3351,215_14_rr,64,215_14_rr_64,502-0201483,108,0,59,0,0,1,26246.31578947369,0,1,3cb533ce-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8821.44,0.3361020293575038,,7985,,Building after
3352,215_14_rr,65,215_14_rr_65,502-0201483,108,0,20,0,0,1,27715.52631578947,0,1,3cb53400-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8815.44,0.3180686485819273,,7979,,Building after
3353,215_14_rr,66,215_14_rr_66,502-0201483,108,0,51,0,0,1,27356.68421052632,0,1,3cb53428-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8820.44,0.3224235778035581,,7984,,Building after
3354,215_14_rr,67,215_14_rr_67,502-0201483,108,0,82,0,0,1,24940.89473684211,1,0,3cb53450-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3366535197952211,,0,,Building after
3355,215_14_rr,68,215_14_rr_68,502-0201483,108,0,34,0,0,1,25124.89473684211,1,0,3cb5346e-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3341880667737807,,0,,Building after
3356,215_14_rr,69,215_14_rr_69,502-0201483,108,0,23,0,0,1,24985.68421052632,0,1,3cb53496-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8877.44,0.3553010566050454,,8041,,Building after
3357,215_14_rr,70,215_14_rr_70,502-0201483,108,0,20,0,0,1,27311.52631578947,0,1,3cb534be-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8910.44,0.3262519969397922,,8074,,Building after
3358,215_14_rr,71,215_14_rr_71,502-0201483,108,0,63,0,0,1,24555.52631578947,0,1,3cb534e6-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8834.44,0.3597740030650192,,7998,,Building after
3359,215_14_rr,72,215_14_rr_72,502-0201483,108,0,39,0,0,1,26106.68421052632,0,1,3cb5350e-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8858.44,0.3393169323444087,,8022,,Building after
3360,215_14_rr,73,215_14_rr_73,502-0201483,108,0,49,0,0,1,25556.78947368421,0,1,3cb5352c-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8893.44,0.3479873717767861,,8057,,Building after
3361,215_14_rr,74,215_14_rr_74,502-0201483,108,0,50,0,0,1,27309.68421052632,0,1,3cb53554-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8839.44,0.3236741930759091,,8003,,Building after
3362,215_14_rr,75,215_14_rr_75,502-0201483,108,0,71,0,0,1,27034.52631578947,0,1,3cb5357c-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8834.44,0.3267836061488623,,7998,,Building after
3363,215_14_rr,76,215_14_rr_76,502-0201483,108,0,53,0,0,1,23418.89473684211,1,0,3cb535a4-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3585327187448731,,0,,Building after
3364,215_14_rr,77,215_14_rr_77,502-0201483,108,0,20,0,0,1,23558.0,0,1,3cb535c2-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8811.44,0.3740317514220223,,7975,,Building after
3365,215_14_rr,78,215_14_rr_78,502-0201483,108,0,49,0,0,1,23026.89473684211,1,0,3cb535ea-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3646362262891676,,0,,Building after
3366,215_14_rr,79,215_14_rr_79,502-0201483,108,0,54,0,0,1,22417.89473684211,1,0,3cb53612-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3745418603559187,,0,,Building after
3367,215_14_rr,80,215_14_rr_80,502-0201483,108,0,36,0,0,1,25397.73684210526,0,1,3cb5363a-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8847.44,0.3483554481646728,,8011,,Building after
3368,215_14_rr,81,215_14_rr_81,502-0201483,108,0,36,0,0,1,26502.1052631579,0,1,3cb536b2-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8827.44,0.3330844818683719,,7991,,Building after
3369,215_14_rr,82,215_14_rr_82,502-0201483,108,0,33,0,0,1,27768.21052631579,0,1,3cb536da-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8862.44,0.3191577646532574,,8026,,Building after
3370,215_14_rr,83,215_14_rr_83,502-0201483,108,0,69,0,0,1,26075.89473684211,1,0,3cb53702-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3220000726623903,,0,,Building after
3371,215_14_rr,84,215_14_rr_84,502-0201483,108,0,21,0,0,1,24404.73684210526,0,1,3cb53770-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8885.44,0.3640866958528327,,8049,,Building after
3372,215_14_rr,85,215_14_rr_85,502-0201483,108,0,25,0,0,1,24323.89473684211,1,0,3cb53798-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3451930741700818,,0,,Building after
3373,215_14_rr,86,215_14_rr_86,502-0201483,108,0,55,0,0,1,24108.1052631579,0,1,3cb537c0-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8884.44,0.3685250210673851,,8048,,Building after
3374,215_14_rr,87,215_14_rr_87,502-0201483,108,0,76,0,0,1,26132.63157894737,0,1,3cb537e8-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8869.44,0.3394009506162894,,8033,,Building after
3375,215_14_rr,88,215_14_rr_88,502-0201483,108,0,49,0,0,1,22218.89473684211,1,0,3cb53806-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3778963850113346,,0,,Building after
3376,215_14_rr,89,215_14_rr_89,502-0201483,108,0,47,0,0,1,24143.36842105263,0,1,3cb5382e-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8810.44,0.3649217394337336,,7974,,Building after
3377,215_14_rr,90,215_14_rr_90,502-0201483,108,0,24,0,0,1,25506.89473684211,1,0,3cb53856-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3291831517174923,,0,,Building after
3378,215_14_rr,91,215_14_rr_91,502-0201483,108,0,71,0,0,1,22612.89473684211,1,0,3cb5387e-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3713120366814463,,0,,Building after
3379,215_14_rr,92,215_14_rr_92,502-0201483,108,0,28,0,0,1,27776.42105263158,0,1,3cb538a6-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8894.44,0.320215479998181,,8058,,Building after
3380,215_14_rr,93,215_14_rr_93,502-0201483,108,0,42,0,0,1,22606.89473684211,1,0,3cb538ce-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3714105850334434,,0,,Building after
3381,215_14_rr,94,215_14_rr_94,502-0201483,108,0,53,0,0,1,25624.0,0,1,3cb538ec-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8849.44,0.3453574773649704,,8013,,Building after
3382,215_14_rr,95,215_14_rr_95,502-0201483,108,0,34,0,0,1,25390.89473684211,1,0,3cb53914-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3306870469521814,,0,,Building after
3383,215_14_rr,96,215_14_rr_96,502-0201483,108,0,88,0,0,1,26448.89473684211,1,0,3cb5393c-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3174590123157072,,0,,Building after
3384,215_14_rr,97,215_14_rr_97,502-0201483,108,0,26,0,0,1,27126.05263157895,0,1,3cb53964-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8876.44,0.3272293289612821,,8040,,Building after
3385,215_14_rr,98,215_14_rr_98,502-0201483,108,0,48,0,0,1,25681.47368421053,0,1,3cb5398c-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8864.44,0.3451686655135384,,8028,,Building after
3386,215_14_rr,99,215_14_rr_99,502-0201483,108,0,44,0,0,1,28378.1052631579,0,1,3cb539aa-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8884.44,0.3130737558978011,,8048,,Building after
3387,215_14_rr,100,215_14_rr_100,502-0201483,108,0,27,0,0,1,23490.73684210526,0,1,3cb539d2-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8828.44,0.3758264399853022,,7992,,Building after
3388,215_14_rr,101,215_14_rr_101,502-0201483,108,0,30,0,0,1,27583.89473684211,0,1,3cb539fa-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8890.44,0.3223054642869409,,8054,,Building after
3389,215_14_rr,102,215_14_rr_102,502-0201483,108,0,41,0,0,1,25149.89473684211,1,0,3cb53a22-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3338558704860123,,0,,Building after
3390,215_14_rr,103,215_14_rr_103,502-0201483,108,0,27,0,0,1,24899.89473684211,1,0,3cb53a40-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3372078512274412,,0,,Building after
3391,215_14_rr,104,215_14_rr_104,502-0201483,108,0,37,0,0,1,25796.1052631579,0,1,3cb53a68-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8846.44,0.3429370406793355,,8010,,Building after
3392,215_14_rr,105,215_14_rr_105,502-0201483,108,0,46,0,0,1,26775.68421052632,0,1,3cb53a90-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8839.44,0.3301293789730667,,8003,,Building after
3393,215_14_rr,106,215_14_rr_106,502-0201483,108,0,34,0,0,1,25970.89473684211,1,0,3cb53ab8-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3233019148966353,,0,,Building after
3394,215_14_rr,107,215_14_rr_107,502-0201483,108,0,21,0,0,1,26906.89473684211,1,0,3cb53ae0-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3120553331077341,,0,,Building after
3395,215_14_rr,108,215_14_rr_108,502-0201483,108,0,40,0,0,1,23614.1052631579,0,1,3cb53b08-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8846.44,0.3746252462845578,,8010,,Building after
3396,215_14_rr,109,215_14_rr_109,502-0201483,108,0,49,0,0,1,23710.89473684211,1,0,3cb53b30-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8396.44,0.3541173833037001,,0,,Building after
3397,215_14_rr,110,215_14_rr_110,502-0201483,108,0,62,0,0,1,25744.15789473684,0,1,3cb53b58-9b83-11eb-88c0-acde48001122,3,23,New Comers,2.0,250.0,586.4399999999999,8892.44,0.3454158429403503,,8056,,Building after
3398,215_14_102_3_215_12_rr,1,215_14_102_3_215_12_rr_1,502-0201483,108,0,26,0,0,1,23446.21052631579,1,0,3cb53b80-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3666451766417197,,0,,Building after
3399,215_14_102_3_215_12_rr,2,215_14_102_3_215_12_rr_2,502-0201483,108,0,53,0,0,1,24240.57894736842,0,1,3cb53ba8-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9089.44,0.3749679419676879,,8053,,Building after
3400,215_14_102_3_215_12_rr,3,215_14_102_3_215_12_rr_3,502-0201483,108,0,39,0,0,1,26237.73684210526,0,1,3cb53bd0-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9018.44,0.3437201940956878,,7982,,Building after
3401,215_14_102_3_215_12_rr,4,215_14_102_3_215_12_rr_4,502-0201483,108,0,24,0,0,1,25322.21052631579,0,1,3cb53bee-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9052.44,0.3574901168518588,,8016,,Building after
3402,215_14_102_3_215_12_rr,5,215_14_102_3_215_12_rr_5,502-0201483,108,0,91,0,0,1,23373.21052631579,1,0,3cb53c16-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3677902952322835,,0,,Building after
3403,215_14_102_3_215_12_rr,6,215_14_102_3_215_12_rr_6,502-0201483,108,0,41,0,0,1,24130.52631578947,0,1,3cb53c3e-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9043.44,0.3747717675798291,,8007,,Building after
3404,215_14_102_3_215_12_rr,7,215_14_102_3_215_12_rr_7,502-0201483,108,0,62,0,0,1,28106.26315789474,0,1,3cb53c66-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9098.44,0.3237157479415527,,8062,,Building after
3405,215_14_102_3_215_12_rr,8,215_14_102_3_215_12_rr_8,502-0201483,108,0,46,0,0,1,26003.42105263158,0,1,3cb53c8e-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9008.44,0.3464328782650056,,7972,,Building after
3406,215_14_102_3_215_12_rr,9,215_14_102_3_215_12_rr_9,502-0201483,108,0,42,0,0,1,25452.42105263158,0,1,3cb53cb6-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9103.44,0.3576649930934085,,8067,,Building after
3407,215_14_102_3_215_12_rr,10,215_14_102_3_215_12_rr_10,502-0201483,108,0,30,0,0,1,25205.21052631579,1,0,3cb53cd4-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3410580519065607,,0,,Building after
3408,215_14_102_3_215_12_rr,11,215_14_102_3_215_12_rr_11,502-0201483,108,0,20,0,0,1,25383.26315789474,0,1,3cb53cfc-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9022.44,0.3554483891167409,,7986,,Building after
3409,215_14_102_3_215_12_rr,12,215_14_102_3_215_12_rr_12,502-0201483,108,0,22,0,0,1,26173.21052631579,1,0,3cb53d24-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3284442308427058,,0,,Building after
3410,215_14_102_3_215_12_rr,13,215_14_102_3_215_12_rr_13,502-0201483,108,0,44,0,0,1,27018.36842105263,0,1,3cb53d92-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9019.44,0.3338262273813721,,7983,,Building after
3411,215_14_102_3_215_12_rr,14,215_14_102_3_215_12_rr_14,502-0201483,108,0,66,0,0,1,26511.21052631579,1,0,3cb53dba-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3242567890842603,,0,,Building after
3412,215_14_102_3_215_12_rr,15,215_14_102_3_215_12_rr_15,502-0201483,108,0,69,0,0,1,24837.21052631579,1,0,3cb53de2-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3461113312580657,,0,,Building after
3413,215_14_102_3_215_12_rr,16,215_14_102_3_215_12_rr_16,502-0201483,108,0,73,0,0,1,25210.21052631579,1,0,3cb53e0a-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3409904090656668,,0,,Building after
3414,215_14_102_3_215_12_rr,17,215_14_102_3_215_12_rr_17,502-0201483,108,0,64,0,0,1,27754.78947368421,0,1,3cb53e32-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9045.44,0.3259055525741408,,8009,,Building after
3415,215_14_102_3_215_12_rr,18,215_14_102_3_215_12_rr_18,502-0201483,108,0,50,0,0,1,27113.05263157895,0,1,3cb53e5a-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9066.44,0.3343939217467601,,8030,,Building after
3416,215_14_102_3_215_12_rr,19,215_14_102_3_215_12_rr_19,502-0201483,108,0,33,0,0,1,26266.42105263158,0,1,3cb53e82-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9065.44,0.3451341917437112,,8029,,Building after
3417,215_14_102_3_215_12_rr,20,215_14_102_3_215_12_rr_20,502-0201483,108,0,63,0,0,1,28775.52631578947,0,1,3cb53eaa-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9043.44,0.3142753985020165,,8007,,Building after
3418,215_14_102_3_215_12_rr,21,215_14_102_3_215_12_rr_21,502-0201483,108,0,72,0,0,1,26254.21052631579,1,0,3cb53ed2-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3274309083254817,,0,,Building after
3419,215_14_102_3_215_12_rr,22,215_14_102_3_215_12_rr_22,502-0201483,108,0,28,0,0,1,28547.73684210526,0,1,3cb53efa-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9075.44,0.3179040093509118,,8039,,Building after
3420,215_14_102_3_215_12_rr,23,215_14_102_3_215_12_rr_23,502-0201483,108,0,47,0,0,1,27550.21052631579,1,0,3cb53f22-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3120281056215064,,0,,Building after
3421,215_14_102_3_215_12_rr,24,215_14_102_3_215_12_rr_24,502-0201483,108,0,41,0,0,1,24238.42105263158,0,1,3cb53f86-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9103.44,0.375578919940069,,8067,,Building after
3422,215_14_102_3_215_12_rr,25,215_14_102_3_215_12_rr_25,502-0201483,108,0,36,0,0,1,22880.21052631579,1,0,3cb53fb8-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3757150743920281,,0,,Building after
3423,215_14_102_3_215_12_rr,26,215_14_102_3_215_12_rr_26,502-0201483,108,0,66,0,0,1,28763.1052631579,0,1,3cb53fd6-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9074.44,0.3154888847006124,,8038,,Building after
3424,215_14_102_3_215_12_rr,27,215_14_102_3_215_12_rr_27,502-0201483,108,0,21,0,0,1,24371.31578947369,0,1,3cb53ffe-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9049.44,0.3713152001382125,,8013,,Building after
3425,215_14_102_3_215_12_rr,28,215_14_102_3_215_12_rr_28,502-0201483,108,0,24,0,0,1,26298.26315789474,0,1,3cb54026-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9022.44,0.3430812120872501,,7986,,Building after
3426,215_14_102_3_215_12_rr,29,215_14_102_3_215_12_rr_29,502-0201483,108,0,48,0,0,1,26646.68421052632,0,1,3cb5404e-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9029.44,0.3388579205075382,,7993,,Building after
3427,215_14_102_3_215_12_rr,30,215_14_102_3_215_12_rr_30,502-0201483,108,0,27,0,0,1,26019.84210526316,0,1,3cb54076-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9015.44,0.3464832708641381,,7979,,Building after
3428,215_14_102_3_215_12_rr,31,215_14_102_3_215_12_rr_31,502-0201483,108,0,27,0,0,1,28297.73684210526,0,1,3cb5409e-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9094.44,0.3213840050441081,,8058,,Building after
3429,215_14_102_3_215_12_rr,32,215_14_102_3_215_12_rr_32,502-0201483,108,0,43,0,0,1,25634.21052631579,1,0,3cb540d0-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,8596.44,0.3353502925777641,,0,,Building after
3430,215_14_102_3_215_12_rr,33,215_14_102_3_215_12_rr_33,502-0201483,108,0,41,0,0,1,24525.15789473684,0,1,3cb540f8-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9082.44,0.3703315607174588,,8046,,Building after
3431,215_14_102_3_215_12_rr,34,215_14_102_3_215_12_rr_34,502-0201483,108,0,22,0,0,1,27108.21052631579,0,1,3cb54120-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9109.44,0.3360398869249169,,8073,,Building after
3432,215_14_102_3_215_12_rr,35,215_14_102_3_215_12_rr_35,502-0201483,108,0,59,0,0,1,27451.73684210526,0,1,3cb54148-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9094.44,0.3312883280321636,,8058,,Building after
3433,215_14_102_3_215_12_rr,36,215_14_102_3_215_12_rr_36,502-0201483,108,0,61,0,0,1,26541.78947368421,0,1,3cb54170-9b83-11eb-88c0-acde48001122,3,23,New Comers,30.0,450.0,586.4399999999999,9007.44,0.3393682256778784,,7971,,Building after
